ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447077@description	description	"ПАО СК ""РОСГОССТРАХ"" В ЧЕЛЯБИНСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В ЧЕЛЯБИНСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447078@description	description	"ПАО СК ""РОСГОССТРАХ"" В ЧУВАШСКОЙ РЕСПУБЛИКЕ-ЧУВАШИИ"	"ПАО СК ""РОСГОССТРАХ"" В ЧУВАШСКОЙ РЕСПУБЛИКЕ-ЧУВАШИИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447079@description	description	"ПАО СК ""РОСГОССТРАХ"" В РЕСПУБЛИКЕ БУРЯТИЯ"	"ПАО СК ""РОСГОССТРАХ"" В РЕСПУБЛИКЕ БУРЯТИЯ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447080@description	description	"ПАО СК ""РОСГОССТРАХ"" В КЕМЕРОВСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В КЕМЕРОВСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447081@description	description	СТОЛИЧНАЯ ДИРЕКЦИИ В Г.МОСКВА РЕГИОНАЛЬНОЙ ДИРЕКЦИИ 1	СТОЛИЧНАЯ ДИРЕКЦИИ В Г.МОСКВА РЕГИОНАЛЬНОЙ ДИРЕКЦИИ 1
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447082@description	description	"АГЕНТСТВО ""СЕВЕР"""	"АГЕНТСТВО ""СЕВЕР"""
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447083@description	description	"АГЕНТСТВО ""ЮГ"""	"АГЕНТСТВО ""ЮГ"""
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447084@description	description	"ПАО СК ""РОСГОССТРАХ"" В АЛТАЙСКОМ КРАЕ С РА"	"ПАО СК ""РОСГОССТРАХ"" В АЛТАЙСКОМ КРАЕ С РА"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447085@description	description	"ПАО СК ""РОСГОССТРАХ"" В АМУРСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В АМУРСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447086@description	description	"ПАО СК ""РОСГОССТРАХ"" В АСТРАХАНСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В АСТРАХАНСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447087@description	description	"ПАО СК ""РОСГОССТРАХ"" В БЕЛГОРОДСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В БЕЛГОРОДСКОЙ ОБЛАСТИ"
