ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
UiSchema	ProductConfigurationSearchResultsContent	ui-label	insuredAgeOnStartDateMax	insuredAgeOnStartDateMax	insuredAgeOnStartDateMax	insuredAgeOnStartDateMax
UiSchema	ProductConfigurationSearchResultsContent	ui-label	insuredAgeOnStartDateMandatoryAgreement	insuredAgeOnStartDateMandatoryAgreement	insuredAgeOnStartDateMandatoryAgreement	insuredAgeOnStartDateMandatoryAgreement
UiSchema	ProductConfigurationSearchResultsContent	ui-label	insuredAgeOnEndDateMax	insuredAgeOnEndDateMax	insuredAgeOnEndDateMax	insuredAgeOnEndDateMax
UiSchema	ProductConfigurationSearchResultsContent	ui-label	insuredAgeOnEndDateMaxMandatoryAgreement	insuredAgeOnEndDateMaxMandatoryAgreement	insuredAgeOnEndDateMaxMandatoryAgreement	insuredAgeOnEndDateMaxMandatoryAgreement
UiSchema	ProductConfigurationSearchResultsContent	ui-label	strategy	strategy	strategy	strategy
UiSchema	ProductConfigurationSearchResultsContent	ui-label	additionalServices	additionalServices	additionalServices	additionalServices
UiSchema	ProductConfigurationSearchResultsContent	ui-label	giftServices	giftServices	giftServices	giftServices
UiSchema	ProductConfigurationSearchResultsContent	ui-label	giftServicesPremium	giftServicesPremium	giftServicesPremium	giftServicesPremium
UiSchema	ProductConfigurationSearchResultsContent	ui-label	prefixOld	prefixOld	prefixOld	prefixOld
UiSchema	ProductConfigurationSearchResultsContent	ui-label	prefix	prefix	prefix	prefix
UiSchema	ProductConfigurationSearchResultsContent	ui-label	prefixByStrategyOld	prefixByStrategyOld	prefixByStrategyOld	prefixByStrategyOld
UiSchema	ProductConfigurationSearchResultsContent	ui-label	prefixByStrategy	prefixByStrategy	prefixByStrategy	prefixByStrategy
UiSchema	ProductConfigurationSearchResultsContent	ui-label	fixedPremiums	fixedPremiums	fixedPremiums	fixedPremiums
UiSchema	ProductConfigurationSearchResultsContent	ui-label	fixedInsuredSums	fixedInsuredSums	fixedInsuredSums	fixedInsuredSums
UiSchema	ProductConfigurationSearchResultsContent	ui-label	setFirstFixedInsuredSum	setFirstFixedInsuredSum	setFirstFixedInsuredSum	setFirstFixedInsuredSum
UiSchema	ProductConfigurationSearchResultsContent	ui-label	disableRiskInsuredSum	disableRiskInsuredSum	disableRiskInsuredSum	disableRiskInsuredSum
UiSchema	ProductConfigurationSearchResultsContent	ui-label	allowCalcFromPremium	allowCalcFromPremium	allowCalcFromPremium	allowCalcFromPremium
UiSchema	ProductConfigurationSearchResultsContent	ui-label	allowCalcFromInsuredSum	allowCalcFromInsuredSum	allowCalcFromInsuredSum	allowCalcFromInsuredSum
UiSchema	ProductConfigurationSearchResultsContent	ui-label	canHaveAdditionalRisks	canHaveAdditionalRisks	canHaveAdditionalRisks	canHaveAdditionalRisks
UiSchema	ProductConfigurationSearchResultsContent	ui-label	minRiskInsuredSum	minRiskInsuredSum	minRiskInsuredSum	minRiskInsuredSum
UiSchema	ProductConfigurationSearchResultsContent	ui-label	maxRiskInsuredSum	maxRiskInsuredSum	maxRiskInsuredSum	maxRiskInsuredSum
UiSchema	ProductConfigurationSearchResultsContent	ui-label	minPremium	minPremium	minPremium	minPremium
