ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
MenuConfiguration	MainMenu	ui-label	DeduplicationDocument	DeduplicationDocument	DeduplicationDocument	Дедупликация
MenuConfiguration	MainMenu	ui-label	Employee	Employee	Employee	Сотрудник
MenuConfiguration	MainMenu	ui-label	Endowment	Endowment	Endowment	Дожития / ДИД
MenuConfiguration	MainMenu	ui-label	EndowmentAdministration	EndowmentAdministration	EndowmentAdministration	Администрирование Дожитий / ДИД
MenuConfiguration	MainMenu	ui-label	EquityImport	EquityImport	EquityImport	Импорт ДСЖ
MenuConfiguration	MainMenu	ui-label	EquityLifeInsuranceQuote	EquityLifeInsuranceQuote	EquityLifeInsuranceQuote	ДСЖ. Заявка на страхование
MenuConfiguration	MainMenu	ui-label	EtlServiceManagement	EtlServiceManagement	EtlServiceManagement	Управление ETL-сервисами
MenuConfiguration	MainMenu	ui-label	Failed allocation overview	Failed allocation overview	Failed allocation overview	Поиск неидентифицированных платежей
MenuConfiguration	MainMenu	ui-label	Find absent activities	Find absent activities	Find absent activities	Поиск потерянных задач
MenuConfiguration	MainMenu	ui-label	FundAssetsImport	FundAssetsImport	FundAssetsImport	Данные об активах в фондах
MenuConfiguration	MainMenu	ui-label	FundImport	FundImport	FundImport	Данные о фондах
MenuConfiguration	MainMenu	ui-label	GeneralClaimSearchView	GeneralClaimSearchView	GeneralClaimSearchView	Поиск убытков
MenuConfiguration	MainMenu	ui-label	GeneralEndowmentSearchView	GeneralEndowmentSearchView	GeneralEndowmentSearchView	Поиск Дожитий / ДИД
MenuConfiguration	MainMenu	ui-label	GeneralInsuredEventSearchView	GeneralInsuredEventSearchView	GeneralInsuredEventSearchView	Поиск страховых событий
MenuConfiguration	MainMenu	ui-label	GeneralPartySearchView	GeneralPartySearchView	GeneralPartySearchView	Поиск контрагентов
MenuConfiguration	MainMenu	ui-label	Global	Global	Global	Документы
MenuConfiguration	MainMenu	ui-label	Group User Blocking	Group User Blocking	Group User Blocking	Блокировка пользователей
MenuConfiguration	MainMenu	ui-label	Group User Password changing	Group User Password changing	Group User Password changing	Пароли пользователей
MenuConfiguration	MainMenu	ui-label	Import	Import	Import	Импорт
MenuConfiguration	MainMenu	ui-label	Import Subagents	Import Subagents	Import Subagents	Импорт субагентов
MenuConfiguration	MainMenu	ui-label	Import Users	Import Users	Import Users	Импорт пользователей
MenuConfiguration	MainMenu	ui-label	ImportCredit	ImportCredit	ImportCredit	Импорт КСЖ
MenuConfiguration	MainMenu	ui-label	ImportCreditLifeCoolOff	ImportCreditLifeCoolOff	ImportCreditLifeCoolOff	Импорт - период охлаждения
MenuConfiguration	MainMenu	ui-label	ImportCreditLifePolicy	ImportCreditLifePolicy	ImportCreditLifePolicy	Импорт - договоры
MenuConfiguration	MainMenu	ui-label	ImportPaymentCancellation	ImportPaymentCancellation	Import payment cancellation	Импорт отмены платежей
MenuConfiguration	MainMenu	ui-label	InsuranceRules	InsuranceRules	InsuranceRules	Правила страхования
MenuConfiguration	MainMenu	ui-label	InsuredEvents	InsuredEvents	InsuredEvents	Страховые события
MenuConfiguration	MainMenu	ui-label	InvestmentLifeInsuranceQuote	InvestmentLifeInsuranceQuote	InvestmentLifeInsuranceQuote	Инвестиции. Заявка на страхование
MenuConfiguration	MainMenu	ui-label	InvestmentProfitImport	InvestmentProfitImport	InvestmentProfitImport	Импорт ДИД
MenuConfiguration	MainMenu	ui-label	IsRegistry mask reference	IsRegistry mask reference	IsRegistry mask reference	Справочник признаков реестра
MenuConfiguration	MainMenu	ui-label	LegalEntity	LegalEntity	LegalEntity	Юр. лицо
MenuConfiguration	MainMenu	ui-label	LifeInsuranceRequest	LifeInsuranceRequest	LifeInsuranceRequest	Сформировать заявку
MenuConfiguration	MainMenu	ui-label	Manual allocation	Manual allocation	Manual allocation	Ручная идентификация
MenuConfiguration	MainMenu	ui-label	MedLifeInsuranceQuote	MedLifeInsuranceQuote	MedLifeInsuranceQuote	ДМС. Заявка на страхование
