ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
UiSchema	ContractEntityAttributesImportDraft	ui-label	Attribute type	Attribute type	Attribute type	Загружаемый атрибут
DataSchema	ContractEntityAttributesImport	field-title	Attribute type	Attribute type	Attribute type	Загружаемый атрибут
UiSchema	ContractEntityAttributesImportDraft	ui-label	Import document number	Import document number	Import document number	Номер документа загрузки
UiSchema	ContractEntityAttributesImportLoading	ui-label	Import document number	Import document number	Import document number	Номер документа загрузки
UiSchema	ContractEntityAttributesImportImporting	ui-label	Import document number	Import document number	Import document number	Номер документа загрузки
UiSchema	ContractEntityAttributesImportReloading	ui-label	Import document number	Import document number	Import document number	Номер документа загрузки
UiSchema	ContractEntityAttributesImportImporting	ui-label	Attribute type	Attribute type	Attribute type	Загружаемый атрибут
UiSchema	ContractEntityAttributesImportLoading	ui-label	Attribute type	Attribute type	Attribute type	Загружаемый атрибут
UiSchema	ContractEntityAttributesImportReloading	ui-label	Attribute type	Attribute type	Attribute type	Загружаемый атрибут
DocumentConfiguration	ContractEntityAttributesImport	actors	Operations	Operations	Operations	ОПЕРУ
