ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
UiSchema	AggregatedPaymentRegisterImportMatchToBankStatement	ui-label	Aggregated Payment number	Aggregated Payment number	Aggregated Payment number	Номер агрегированного платежа
UiSchema	AggregatedPaymentRegisterImportMatchToBankStatement	ui-label	BSI	BSI	BSI	Платёж
UiSchema	AggregatedPaymentRegisterImportMatchToBankStatement	ui-label	Rows imported	Rows imported	Rows imported	Строк загружено
UiSchema	AggregatedPaymentRegisterImportMatchToBankStatement	ui-label	Total payment amount	Total payment amount	Total payment amount	Общая сумма платежа
UiSchema	AggregatedPaymentRegisterImportMatchToBankStatement	ui-label	Total allocation amount	Total allocation amount	Total allocation amount	Общая сумма идентификации
UiSchema	AggregatedPaymentRegisterImportAllocated	ui-label	EXCEL file:	EXCEL file:	EXCEL file:	EXCEL файл:
UiSchema	AggregatedPaymentRegisterImportAllocated	ui-label	BSI id:	BSI id:	BSI id:	Id платежа:
UiSchema	AggregatedPaymentRegisterImportAllocated	ui-label	BSI no:	BSI no:	BSI no:	Номер платежа:
UiSchema	AggregatedPaymentRegisterImportAllocated	ui-label	Aggregated Payment number	Aggregated Payment number	Aggregated Payment number	Номер реестра платежей
ClientAction	AggregatedPaymentRegisterImportBsiSearchResultAssignment	ui-message	SelectedAmountNotEqualTotalAmount	bsiSearchResultAssignment	Selected amount is not equal to total amount	Сумма платежей не совпадает с суммой по реестру
UiSchema	AggregatedPaymentRegisterImportLoadFile	ui-label	RegistryFileFormat	RegistryFileFormat	File format	Формат Файла
UiSchema	AggregatedPaymentRegisterImportMatchToBankStatement	ui-label	LoadDataErrors	LoadDataErrors	Loaded Data Errors	Ошибки по Загруженной Информации
Rule	AggregatedPaymentRegisterImportImported_to_AllocationTransitionRule	rule	validation@Imported_to_Allocation	Imported_to_Allocation	E: BSI is empty!	E: Не выбраны платежи!
UiSchema	AggregatedPaymentRegisterImportAllocated	ui-label	Errors	Errors	Errors	Ошибки
