ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
Rule	PaymentOrderRootLevelValidation	rule	validation@deadlineDateIsRequired	rootLevelValidation	E: validation@deadlineDateIsRequired	E: Крайняя дата оплаты обязательна для заполнения
Rule	PaymentOrderRootLevelValidation	rule	validation@totalNettedAmountTooBig	rootLevelValidation	E: totalNettedAmountTooBig	E: Общая сумма взаимозачета превышает сумму РНВ
Rule	PaymentOrderRootLevelValidation	rule	validation@nettedAmountIsRequired	rootLevelValidation	E: nettedAmountIsRequired	E: Сумма взаимозачета обязательна для заполнения
Rule	PaymentOrderRootLevelValidation	rule	validation@nettedAmountTooBig	rootLevelValidation	E: nettedAmountTooBignettedAmountTooBig	E: Сумма взаимозачета по договору превышает открытую сумму
Rule	PaymentOrderRootLevelValidation	rule	validation@NettedDocumentsShouldBeAdded	rootLevelValidation	W: validation@NettedDocumentsShouldBeAdded	W: Необходимо заполнить информацию на вкладке «взаимозачёт»
ClientAction	PaymentOrderBeforeNettedDocsGridAction	ui-message	DuplicatedDocForNettingSelected	beforeNettedDocsGridAction	beforeNettedDocsGridAction	beforeNettedDocsGridAction
ClientAction	PaymentOrderBeforePOItemsGridAction	ui-message	DuplicatedPOItem	beforePOItemsGridAction	beforePOItemsGridAction	Указанная строка уже добавлена
UiSchema	PaymentOrderMainContent	ui-label	cancellNetting	cancellNetting	cancellNetting	Отменить взаимозачет
UiSchema	PaymentOrderMainContent	ui-label	nettingCancellationInformation	nettingCancellationInformation	nettingCancellationInformation	Информация об отмене
UiSchema	PaymentOrderMainContent	ui-label	nettingPoNumber	nettingPoNumber	nettingPoNumber	Номер РНВ
ClientAction	PaymentOrderCancelNetting	ui-message	NettingCancelled	cancelNetting	NettingCancelled	Отмена завершена
Rule	PaymentOrderDraft_to_CancelledTransitionRule	rule	validation@restrictedToCancelNettingPo	Draft_to_Cancelled	E: validation@restrictedToCancelNettingPo	E: Невозможно отменить РНВ, созданный после отмены взаимозачета
UiSchema	PaymentOrderMainContent	ui-label	fixedExchangeRate	fixedExchangeRate	fixedExchangeRate	Фиксированный курс
UiSchema	PaymentOrderMainContent	ui-label	useFixedExchangeRate	useFixedExchangeRate	useFixedExchangeRate	Использовать фиксированный курс
UiSchema	PaymentOrderMainContent	ui-label	isFutureContract	isFutureContract	isFutureContract	Договор не заведен в системе
DataSchema	PaymentOrder	enum	itemType@investProfitSlp	investProfitSlp	investProfitSlp	ДИД СЛП
