ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
DocumentFlowDefinition	RateOfReturnRulesImportFlow	transitions	transitions@StartReloading@Title	StartReloading	Start Reloading	Начать Перезапуск
DocumentFlowDefinition	RateOfReturnRulesImportFlow	transitions	transitions@StartImporting@Title	StartImporting	Start Importing	Начать Импорт
DocumentFlowDefinition	RateOfReturnRulesImportFlow	transitions	transitions@FinishImporting@Title	FinishImporting	Finish Importing	Закончить Импорт
DocumentFlowDefinition	RateOfReturnRulesImportFlow	states	states@Draft	Draft	Draft	Черновик
DocumentFlowDefinition	RateOfReturnRulesImportFlow	states	states@Loading	Loading	Loading	Загрузка
DocumentFlowDefinition	RateOfReturnRulesImportFlow	states	states@ReloadSetup	ReloadSetup	Reload Setup	Перезагрузить Установку
DocumentFlowDefinition	RateOfReturnRulesImportFlow	states	states@Loaded	Loaded	Loaded	Загружено
DocumentFlowDefinition	RateOfReturnRulesImportFlow	states	states@Importing	Importing	Importing	Импорт
DocumentFlowDefinition	RateOfReturnRulesImportFlow	states	states@Imported	Imported	Imported	Импортировано
DocumentConfiguration	RateOfReturnRulesImport	rootConfiguration	RateOfReturnRulesImport@Title	RateOfReturnRulesImport	RateOfReturnRules Import	Импорт атрибутов конфигурации лесенки КВ
DocumentConfiguration	RateOfReturnRulesImport	actors	System	System	System	Система
UiSchema	RateOfReturnRulesImportDraft	ui-label	FileSelectionDescription	FileSelectionDescription	File Selection Description	Описание Выбора Файлов
UiSchema	RateOfReturnRulesImportDraft	ui-label	Date	Date	Date	Дата
UiSchema	RateOfReturnRulesImportImporting	ui-label	FileSelectionDescription	FileSelectionDescription	File Selection Description	Описание Выбора Файлов
UiSchema	RateOfReturnRulesImportImporting	ui-label	Date	Date	Date	Дата
UiSchema	RateOfReturnRulesImportLoading	ui-label	FileSelectionDescription	FileSelectionDescription	File Selection Description	Описание Выбора Файлов
UiSchema	RateOfReturnRulesImportLoading	ui-label	Date	Date	Date	Дата
UiSchema	RateOfReturnRulesImportReloading	ui-label	FileSelectionDescription	FileSelectionDescription	File Selection Description	Описание Выбора Файлов
UiSchema	RateOfReturnRulesImportReloading	ui-label	Date	Date	Date	Дата
UiSchema	RateOfReturnRulesImportDraft	ui-label	Upload data	Upload data	Upload Data	Загрузить данные
UiSchema	RateOfReturnRulesImportImporting	ui-label	Upload data	Upload data	Upload Data	Загрузить данные
UiSchema	RateOfReturnRulesImportLoading	ui-label	Upload data	Upload data	Upload Data	Загрузить данные
UiSchema	RateOfReturnRulesImportReloading	ui-label	Upload data	Upload data	Upload Data	Загрузить данные
UiSchema	RateOfReturnRulesImportImporting	ui-label	RateOfReturnRules document number	RateOfReturnRules document number	RateOfReturnRules document number	Номер документа загрузки
UiSchema	RateOfReturnRulesImportDraft	ui-label	RateOfReturnRules document number	RateOfReturnRules document number	RateOfReturnRules document number	Номер документа загрузки
UiSchema	RateOfReturnRulesImportLoading	ui-label	RateOfReturnRules document number	RateOfReturnRules document number	RateOfReturnRules document number	Номер документа загрузки
UiSchema	RateOfReturnRulesImportImporting	ui-label	LoadData	LoadData	LoadData	Загруженная информация
UiSchema	RateOfReturnRulesImportReloading	ui-label	RateOfReturnRules document number	RateOfReturnRules document number	RateOfReturnRules document number	Номер документа конфигурации лесенки КВ
DocumentConfiguration	RateOfReturnRulesImport	actors	General	General	General	Импорт атрибутов конфигурации лесенки КВ
DocumentConfiguration	RateOfReturnRulesImport	actors	Administrator	Administrator	Administrator	Администратор
Rule	RateOfReturnRulesImportStartImportingTransitionRule	rule	validation@excelLoadErrors	StartImporting	E: Fix errors in excel file	E: Импорт документа заблокирован, исправьте ошибки и перезагрузите файл импорта
